,exog,endog,probabilities
3872,"[0, 0, 7, 0, 20, 30, 28, 9, 32, 32, 29, 1]",0,0.0013012448
22217,"[1, 0, 5, 0, 3, 8, 25, 29, 29, 27]",0,0.0013012319
22292,"[1, 0, 4, 0, 13, 9, 17, 27, 7]",0,0.0013011328
4019,"[1, 0, 8, 0, 30, 26, 31, 32, 0, 33, 29, 5, 30]",0,0.0013009928
33837,"[0, 0, 8, 0, 25, 29, 28, 18, 31, 25, 0, 32, 28]",0,0.0013008714
1896,"[0, 0, 9, 0, 31, 28, 8, 30, 33, 27, 8, 22, 1, 32]",0,0.0013007853
23255,"[1, 0, 3, 0, 9, 17, 29, 8]",0,0.0013006447
29602,"[1, 0, 7, 1, 27, 31, 18, 31, 26, 10, 10, 0]",0,0.0013006311
41519,"[0, 1, 7, 0, 20, 26, 9, 29, 9, 32, 33, 27]",0,0.001300437
8319,"[1, 0, 4, 0, 14, 8, 26, 28, 31]",0,0.0013003245
1014,"[1, 1, 1, 0, 30, 32]",0,0.0013002377
10919,"[1, 0, 5, 0, 9, 29, 26, 33, 7, 10]",0,0.0013002149
20369,"[1, 0, 11, 0, 25, 27, 30, 31, 10, 29, 16, 7, 31, 25, 1, 18]",0,0.0013000824
3449,"[0, 0, 7, 0, 33, 17, 17, 9, 28, 0, 25, 20]",0,0.0013000614
16220,"[0, 0, 8, 0, 30, 30, 29, 32, 33, 31, 14, 24, 1]",0,0.0012999888
15548,"[1, 0, 4, 0, 31, 18, 33, 28, 10]",0,0.0012998236
20358,"[1, 1, 7, 0, 12, 9, 8, 8, 31, 25, 26, 17]",0,0.00129974
4577,"[1, 1, 7, 0, 12, 29, 31, 32, 19, 25, 17, 16]",0,0.0012996652
26462,"[1, 0, 3, 0, 4, 27, 32, 9]",0,0.0012995977
37765,"[0, 0, 6, 0, 21, 29, 28, 18, 33, 8, 31]",0,0.0012995303
29458,"[0, 0, 13, 0, 4, 8, 9, 27, 0, 28, 32, 31, 7, 28, 0, 8, 30, 30]",0,0.0012994336
13405,"[1, 0, 5, 0, 10, 8, 29, 16, 17, 0]",0,0.001299373
3965,"[1, 0, 6, 0, 22, 27, 30, 19, 8, 32, 33]",0,0.0012993526
23898,"[1, 0, 5, 0, 13, 26, 31, 6, 16, 30]",0,0.0012992702
31719,"[1, 0, 6, 0, 15, 27, 32, 32, 17, 25, 8]",0,0.0012991899
22613,"[0, 1, 2, 0, 27, 8, 28]",0,0.0012991083
41295,"[1, 0, 6, 0, 26, 8, 29, 26, 32, 31, 12]",0,0.0012990605
39008,"[1, 0, 2, 0, 8, 27, 19]",0,0.0012990377
13726,"[1, 0, 5, 0, 30, 31, 26, 28, 1, 1]",0,0.0012989516
22570,"[1, 0, 9, 0, 19, 26, 33, 31, 17, 9, 23, 8, 33, 7]",0,0.0012985255
31120,"[1, 0, 5, 0, 21, 27, 30, 26, 8, 18]",0,0.0012984563
25767,"[0, 0, 7, 0, 15, 32, 32, 30, 29, 1, 16, 22]",0,0.0012984031
39218,"[0, 0, 9, 1, 33, 28, 29, 10, 17, 16, 8, 7, 18, 17]",0,0.0012983994
36889,"[1, 0, 9, 0, 19, 27, 26, 31, 25, 18, 9, 18, 33, 26]",0,0.0012981954
39662,"[0, 0, 10, 0, 16, 33, 28, 29, 18, 7, 25, 26, 0, 26, 26]",0,0.0012980989
20454,"[0, 0, 8, 0, 19, 8, 16, 10, 30, 32, 26, 9, 18]",0,0.0012979927
3181,"[1, 1, 7, 0, 22, 28, 18, 27, 27, 0, 10, 7]",0,0.0012979679
30960,"[1, 0, 2, 0, 28, 32, 18]",0,0.0012978652
20633,"[0, 0, 7, 0, 30, 29, 33, 27, 1, 1, 32, 20]",0,0.0012977986
4107,"[0, 0, 2, 0, 23, 0, 17]",0,0.001297785
32632,"[1, 0, 5, 0, 4, 32, 30, 0, 25, 33]",0,0.0012977022
11188,"[0, 0, 2, 0, 0, 8, 30]",0,0.0012976681
35396,"[0, 0, 7, 0, 23, 28, 0, 17, 32, 33, 19, 18]",0,0.001297565
41767,"[1, 0, 9, 0, 15, 29, 28, 32, 9, 17, 1, 8, 19, 18]",0,0.0012975051
4399,"[0, 0, 9, 0, 21, 28, 17, 29, 0, 26, 31, 12, 18, 8]",0,0.0012972078
27190,"[0, 0, 11, 0, 14, 19, 32, 7, 9, 27, 10, 17, 9, 8, 33, 25]",0,0.0012971342
22670,"[0, 0, 4, 0, 33, 8, 29, 0, 0]",0,0.0012969936
27135,"[0, 0, 7, 0, 16, 30, 0, 28, 33, 10, 17, 3]",0,0.0012969695
21019,"[1, 0, 1, 0, 32, 32]",0,0.0012969181
37500,"[0, 0, 5, 0, 30, 28, 31, 1, 12, 8]",0,0.0012968458
6494,"[0, 0, 7, 0, 1, 17, 32, 30, 17, 27, 14, 14]",0,0.0012967471
36700,"[0, 0, 4, 0, 20, 32, 0, 8, 30]",0,0.0012966883
33919,"[1, 0, 6, 0, 22, 26, 31, 9, 30, 8, 7]",0,0.00129651
18748,"[1, 1, 2, 0, 24, 29, 9]",0,0.0012963642
38477,"[1, 1, 8, 0, 33, 30, 17, 9, 20, 18, 26, 32, 29]",0,0.0012963063
4888,"[1, 0, 7, 0, 32, 17, 31, 29, 18, 30, 15, 8]",0,0.0012962951
2205,"[0, 0, 11, 0, 33, 29, 33, 18, 29, 29, 16, 25, 31, 9, 19, 24]",0,0.0012962309
4728,"[1, 1, 7, 1, 23, 29, 17, 9, 17, 26, 26, 8]",0,0.0012962198
19045,"[1, 0, 5, 0, 20, 32, 31, 19, 20, 29]",0,0.001296108
23682,"[0, 1, 3, 0, 5, 29, 32, 8]",0,0.0012960482
2793,"[1, 0, 5, 0, 31, 26, 9, 27, 8, 7]",0,0.0012959618
36894,"[2, 1, 9, 0, 26, 30, 28, 9, 27, 8, 18, 32, 1, 25]",0,0.0012959167
10166,"[1, 1, 5, 0, 23, 30, 8, 0, 19, 10]",0,0.0012959111
22559,"[0, 0, 6, 0, 25, 33, 32, 29, 32, 27, 15]",0,0.0012958149
6682,"[0, 1, 8, 0, 8, 8, 28, 30, 26, 16, 32, 22, 18]",0,0.0012957988
30635,"[1, 1, 9, 0, 6, 30, 17, 9, 33, 32, 31, 8, 19, 18]",0,0.0012957952
25653,"[1, 0, 4, 0, 29, 0, 27, 8, 8]",0,0.0012954015
30971,"[0, 0, 7, 0, 8, 28, 27, 9, 25, 19, 12, 27]",0,0.0012953299
19780,"[0, 1, 6, 0, 4, 28, 32, 17, 25, 18, 22]",0,0.0012951413
19519,"[1, 0, 5, 0, 29, 27, 17, 32, 9, 7]",0,0.0012950604
16270,"[1, 1, 1, 0, 22, 30]",0,0.0012949933
20153,"[1, 0, 1, 0, 26, 31]",0,0.0012949408
27584,"[0, 0, 7, 0, 11, 32, 27, 27, 29, 18, 7, 7]",0,0.0012948804
11249,"[0, 0, 1, 0, 19, 31]",0,0.0012948131
31109,"[1, 1, 1, 0, 18, 29]",0,0.0012947959
39069,"[1, 1, 1, 0, 18, 29]",0,0.0012947959
32521,"[1, 0, 4, 0, 19, 31, 27, 33, 18]",0,0.0012947873
23568,"[0, 0, 5, 0, 13, 29, 27, 18, 0, 33]",0,0.0012947792
31197,"[0, 0, 14, 0, 11, 8, 31, 29, 30, 28, 31, 19, 32, 29, 27, 18, 18, 28, 9]",0,0.0012943458
15215,"[1, 0, 2, 0, 18, 31, 17]",0,0.0012943002
5312,"[0, 0, 1, 0, 4, 33]",0,0.0012939378
6963,"[0, 0, 6, 0, 18, 15, 27, 8, 26, 9, 27]",0,0.0012938349
22888,"[1, 1, 9, 0, 23, 29, 30, 11, 9, 29, 29, 27, 33, 0]",0,0.0012938097
28360,"[1, 1, 8, 0, 4, 29, 32, 27, 17, 24, 26, 33, 0]",0,0.0012937887
24537,"[0, 0, 5, 0, 21, 18, 17, 0, 8, 32]",0,0.0012937518
4970,"[0, 0, 1, 0, 25, 33]",0,0.0012936773
9064,"[1, 0, 8, 0, 22, 9, 29, 9, 27, 30, 18, 33, 8]",0,0.0012936365
59,"[1, 0, 4, 0, 14, 27, 26, 17, 32]",0,0.00129353
10315,"[1, 0, 7, 0, 21, 17, 29, 28, 26, 32, 33, 31]",0,0.0012933735
40034,"[0, 1, 5, 0, 28, 28, 30, 9, 32, 8]",0,0.0012931629
587,"[0, 0, 2, 0, 14, 26, 8]",0,0.0012929228
15263,"[1, 0, 8, 0, 32, 28, 7, 27, 10, 29, 32, 4, 29]",0,0.0012928599
18238,"[1, 1, 8, 0, 24, 30, 29, 18, 33, 1, 1, 17, 18]",0,0.0012927343
37451,"[0, 0, 4, 0, 22, 8, 32, 9, 9]",0,0.001292711
33979,"[1, 0, 7, 0, 20, 27, 9, 25, 17, 26, 18, 10]",0,0.0012925041
23466,"[1, 0, 5, 0, 19, 18, 26, 28, 29, 7]",0,0.001292456
37546,"[1, 0, 5, 1, 6, 30, 31, 10, 26, 28]",0,0.0012923965
19078,"[0, 0, 9, 0, 12, 28, 33, 27, 4, 0, 0, 7, 8, 16]",0,0.0012923884
41500,"[0, 1, 3, 0, 14, 31, 32, 33]",0,0.0012920789
41921,"[1, 0, 5, 0, 28, 28, 8, 31, 19, 2]",0,0.0012920549
19768,"[1, 0, 14, 0, 8, 27, 9, 30, 33, 31, 30, 25, 29, 10, 8, 12, 0, 26, 23]",0,0.0012918728
34431,"[1, 0, 4, 0, 30, 27, 26, 9, 28]",0,0.0012916421
40428,"[1, 0, 8, 0, 2, 27, 26, 19, 0, 1, 31, 16, 16]",0,0.0012916389
33764,"[1, 0, 2, 0, 11, 29, 8]",0,0.0012916106
13456,"[1, 0, 1, 0, 8, 27]",0,0.0012915633
39727,"[0, 1, 4, 0, 2, 31, 18, 8, 26]",0,0.0012915585
41737,"[0, 0, 1, 0, 15, 0]",0,0.001291479
9507,"[0, 0, 3, 0, 2, 7, 27, 31]",0,0.0012914151
26933,"[1, 0, 8, 0, 10, 30, 32, 8, 33, 29, 17, 26, 13]",0,0.0012913819
36174,"[1, 0, 8, 0, 23, 29, 9, 17, 33, 16, 27, 27, 4]",0,0.0012913094
21912,"[0, 0, 7, 0, 7, 28, 27, 33, 11, 31, 19, 9]",0,0.0012912657
5680,"[0, 0, 8, 0, 28, 27, 33, 25, 30, 22, 16, 7, 16]",0,0.0012912614
33724,"[0, 1, 9, 0, 8, 28, 29, 31, 16, 32, 32, 27, 6, 10]",0,0.0012912577
27634,"[1, 0, 1, 0, 31, 28]",0,0.0012911666
40405,"[0, 0, 9, 1, 16, 18, 32, 31, 1, 9, 25, 33, 25, 0]",0,0.0012911359
36033,"[1, 0, 9, 0, 28, 32, 28, 31, 29, 8, 18, 18, 7, 8]",0,0.001290997
12756,"[1, 0, 7, 0, 26, 8, 32, 27, 7, 25, 17, 16]",0,0.0012909907
14559,"[1, 1, 3, 0, 22, 31, 30, 28]",0,0.001290654
14372,"[0, 1, 8, 0, 16, 29, 8, 19, 19, 32, 30, 12, 10]",0,0.0012906018
24132,"[0, 0, 7, 0, 24, 30, 27, 9, 30, 31, 12, 31]",0,0.0012905298
32470,"[1, 0, 2, 0, 28, 26, 27]",0,0.0012905096
17500,"[1, 0, 2, 0, 28, 26, 27]",0,0.0012905096
22065,"[1, 0, 9, 0, 3, 27, 17, 26, 8, 32, 28, 10, 29, 10]",0,0.0012904954
17662,"[0, 0, 4, 0, 21, 8, 18, 30, 17]",0,0.0012904339
7928,"[1, 0, 8, 0, 6, 28, 31, 18, 32, 8, 30, 15, 17]",0,0.0012903406
11808,"[1, 0, 8, 0, 2, 27, 8, 0, 25, 0, 12, 31, 19]",0,0.0012903393
30633,"[0, 0, 8, 0, 11, 29, 28, 33, 16, 0, 0, 14, 18]",0,0.0012902386
41969,"[0, 1, 10, 0, 28, 30, 28, 27, 17, 16, 30, 26, 29, 18, 18]",0,0.0012899585
36859,"[0, 0, 5, 0, 0, 27, 28, 29, 17, 22]",0,0.0012898565
7549,"[0, 0, 4, 0, 4, 28, 8, 1, 33]",0,0.0012898258
32955,"[0, 1, 4, 0, 20, 17, 26, 8, 27]",0,0.0012895617
32419,"[0, 0, 4, 0, 27, 30, 16, 33, 19]",0,0.0012895358
12829,"[0, 1, 4, 0, 6, 28, 10, 0, 18]",0,0.0012894094
20592,"[1, 0, 9, 0, 17, 17, 32, 28, 33, 27, 29, 7, 23, 32]",0,0.0012891699
21704,"[0, 0, 4, 0, 8, 8, 17, 26, 27]",0,0.0012890288
41436,"[1, 1, 1, 0, 15, 30]",0,0.0012888563
17700,"[1, 0, 6, 0, 30, 30, 33, 18, 10, 19, 1]",0,0.0012888059
16750,"[0, 0, 4, 0, 0, 30, 16, 25, 27]",0,0.0012887561
18477,"[0, 1, 6, 0, 10, 33, 31, 32, 0, 27, 15]",0,0.0012886163
12428,"[0, 0, 9, 0, 1, 8, 30, 28, 32, 31, 7, 10, 26, 16]",0,0.0012885334
38199,"[1, 0, 7, 0, 23, 0, 30, 7, 7, 28, 27, 28]",0,0.001288518
23396,"[1, 0, 8, 0, 15, 9, 30, 26, 0, 29, 29, 5, 17]",0,0.001288377
3445,"[1, 0, 7, 0, 5, 31, 16, 16, 26, 32, 32, 25]",0,0.0012881291
35176,"[0, 1, 7, 0, 25, 30, 8, 9, 20, 0, 1, 27]",0,0.0012881279
37092,"[1, 0, 6, 0, 27, 30, 0, 25, 33, 10, 18]",0,0.001287999
41133,"[1, 0, 4, 0, 7, 8, 27, 32, 30]",0,0.0012875752
24181,"[0, 1, 1, 0, 18, 18]",0,0.0012873288
14917,"[0, 0, 8, 0, 7, 27, 31, 26, 7, 10, 0, 27, 32]",0,0.0012871516
24098,"[0, 1, 9, 0, 21, 30, 32, 31, 33, 33, 29, 28, 11, 17]",0,0.0012869531
6850,"[1, 0, 2, 0, 17, 27, 18]",0,0.0012865996
23247,"[0, 0, 8, 0, 25, 31, 33, 32, 31, 16, 5, 28, 27]",0,0.0012864727
11858,"[0, 0, 8, 0, 11, 28, 8, 7, 10, 27, 29, 13, 18]",0,0.0012863318
1160,"[0, 1, 10, 0, 25, 30, 29, 31, 27, 26, 7, 7, 4, 27, 8]",0,0.0012862484
10889,"[0, 0, 8, 0, 24, 0, 30, 31, 26, 17, 17, 31, 6]",0,0.001285974
5687,"[1, 0, 5, 0, 29, 27, 29, 31, 30, 4]",0,0.0012859722
37711,"[1, 0, 10, 0, 6, 28, 32, 25, 4, 29, 8, 19, 18, 19, 18]",0,0.0012858621
39180,"[1, 0, 1, 0, 26, 27]",0,0.0012857988
28437,"[1, 0, 3, 0, 0, 26, 17, 28]",0,0.0012857732
2352,"[0, 0, 9, 0, 20, 27, 8, 9, 29, 32, 30, 12, 26, 26]",0,0.0012856184
35394,"[0, 1, 7, 0, 20, 0, 33, 27, 25, 28, 15, 29]",0,0.0012855944
5156,"[0, 0, 6, 0, 12, 18, 18, 30, 17, 26, 26]",0,0.0012855417
38360,"[0, 1, 2, 0, 24, 17, 10]",0,0.0012854646
15120,"[0, 0, 8, 0, 8, 28, 8, 32, 33, 20, 28, 30, 9]",0,0.0012853942
2619,"[0, 1, 13, 0, 4, 30, 28, 8, 29, 31, 7, 25, 26, 32, 30, 27, 10, 11]",0,0.0012851036
32443,"[0, 0, 3, 0, 31, 17, 19, 33]",0,0.0012848355
27492,"[1, 0, 4, 0, 28, 28, 27, 9, 1]",0,0.0012848282
24983,"[1, 0, 3, 0, 8, 27, 28, 19]",0,0.0012848066
21218,"[1, 0, 7, 0, 26, 29, 30, 33, 14, 31, 8, 8]",0,0.0012847816
3991,"[1, 1, 5, 0, 6, 17, 33, 0, 30, 1]",0,0.0012847277
40377,"[1, 0, 2, 0, 0, 8, 32]",0,0.0012846201
31871,"[1, 0, 7, 0, 17, 30, 19, 18, 17, 19, 17, 16]",1,0.0012844134
7053,"[1, 0, 1, 0, 17, 31]",0,0.0012843828
12407,"[0, 0, 9, 0, 14, 27, 33, 16, 26, 32, 30, 31, 9, 9]",0,0.0012843405
37344,"[1, 1, 6, 0, 31, 29, 28, 33, 0, 1, 1]",0,0.001284242
36941,"[0, 0, 9, 0, 0, 29, 9, 27, 31, 18, 19, 14, 8, 7]",0,0.0012841014
40714,"[0, 1, 3, 0, 11, 9, 30, 33]",0,0.001283957
2630,"[0, 0, 1, 0, 2, 18]",0,0.0012839412
4238,"[0, 0, 6, 0, 29, 29, 31, 1, 15, 8, 8]",0,0.0012838593
27443,"[0, 0, 7, 0, 32, 27, 9, 11, 28, 9, 1, 33]",0,0.0012838262
40071,"[0, 1, 7, 0, 7, 0, 9, 31, 12, 27, 17, 26]",0,0.0012836918
18018,"[1, 1, 2, 0, 8, 17, 33]",0,0.0012836526
3016,"[0, 0, 4, 0, 29, 18, 31, 18, 16]",0,0.0012835714
37271,"[0, 1, 11, 1, 8, 30, 33, 27, 7, 17, 19, 3, 17, 28, 26, 32]",0,0.0012833837
6297,"[0, 0, 2, 0, 13, 33, 8]",0,0.0012833298
16417,"[0, 0, 9, 0, 0, 18, 32, 31, 30, 26, 17, 26, 11, 28]",0,0.00128313
21390,"[0, 0, 6, 0, 4, 17, 27, 22, 29, 8, 32]",0,0.0012831185
18537,"[0, 0, 6, 0, 8, 26, 10, 18, 30, 30, 0]",0,0.0012830439
6658,"[0, 0, 2, 0, 23, 29, 8]",0,0.0012827005
4321,"[1, 0, 1, 0, 18, 29]",0,0.0012826711
27946,"[0, 0, 3, 0, 21, 28, 8, 27]",0,0.0012825087
29280,"[1, 0, 2, 0, 13, 28, 28]",0,0.0012824013
13130,"[0, 1, 2, 0, 23, 18, 32]",0,0.0012822449
37834,"[1, 0, 2, 0, 25, 31, 8]",0,0.0012821858
24681,"[0, 0, 7, 0, 8, 28, 30, 33, 17, 26, 25, 20]",0,0.0012820545
36161,"[0, 0, 3, 0, 14, 30, 8, 0]",0,0.0012820368
17493,"[1, 0, 3, 0, 5, 29, 27, 32]",0,0.0012820313
2718,"[0, 0, 7, 0, 29, 31, 7, 30, 17, 25, 16, 3]",0,0.0012820142
5573,"[1, 0, 9, 0, 9, 29, 30, 31, 32, 7, 28, 15, 30, 0]",0,0.0012817406
1554,"[1, 0, 7, 0, 17, 32, 27, 33, 31, 29, 27, 7]",0,0.0012814454
37706,"[0, 0, 2, 0, 29, 17, 26]",0,0.0012814422
7234,"[0, 0, 9, 0, 11, 29, 30, 33, 31, 18, 25, 28, 1, 16]",0,0.001281405
29593,"[0, 1, 3, 0, 5, 29, 0, 28]",0,0.0012813489
19827,"[0, 0, 8, 0, 27, 26, 17, 19, 16, 1, 0, 16, 18]",0,0.0012812683
17448,"[0, 1, 8, 0, 7, 1, 25, 10, 19, 28, 32, 31, 33]",0,0.0012811928
29329,"[1, 0, 11, 1, 33, 28, 27, 30, 32, 29, 29, 24, 31, 7, 10, 33]",0,0.001281067
9195,"[0, 1, 10, 0, 4, 28, 17, 16, 32, 0, 27, 31, 33, 6, 29]",0,0.001280934
24793,"[0, 0, 1, 0, 1, 31]",0,0.001280865
26996,"[1, 0, 11, 0, 4, 0, 0, 28, 31, 7, 19, 26, 25, 27, 33, 8]",0,0.0012804546
15277,"[0, 0, 12, 0, 31, 29, 30, 31, 27, 26, 32, 16, 9, 31, 10, 28, 1]",0,0.0012802669
26833,"[0, 0, 5, 0, 9, 32, 31, 1, 7, 8]",0,0.00128026
12110,"[1, 0, 8, 0, 3, 8, 26, 31, 26, 28, 8, 2, 27]",0,0.0012800412
39395,"[0, 0, 6, 0, 28, 7, 9, 31, 17, 25, 19]",0,0.0012798596
290,"[1, 0, 6, 0, 14, 32, 28, 0, 31, 1, 31]",0,0.0012798279
32641,"[0, 1, 7, 0, 11, 29, 26, 0, 27, 31, 22, 31]",0,0.0012796725
30044,"[1, 0, 1, 0, 32, 31]",0,0.0012795659
15639,"[0, 1, 4, 0, 29, 29, 28, 27, 11]",0,0.0012794829
25453,"[0, 1, 11, 0, 17, 18, 33, 26, 29, 27, 12, 10, 8, 9, 8, 1]",0,0.0012794209
22541,"[1, 1, 2, 0, 14, 30, 0]",0,0.0012793965
38886,"[1, 0, 2, 0, 6, 31, 18]",0,0.0012793232
34206,"[1, 0, 2, 0, 29, 27, 18]",0,0.001279266
37361,"[0, 0, 1, 0, 0, 18]",0,0.0012790833
31887,"[0, 0, 6, 0, 22, 26, 18, 8, 29, 30, 12]",0,0.0012789584
41083,"[1, 1, 6, 0, 19, 18, 33, 29, 0, 0, 1]",0,0.0012788476
24923,"[0, 0, 4, 0, 15, 27, 33, 8, 29]",0,0.0012788385
14991,"[0, 0, 9, 0, 27, 26, 18, 26, 19, 27, 32, 15, 29, 9]",0,0.0012786838
12302,"[0, 0, 4, 0, 1, 29, 30, 26, 6]",0,0.0012786783
21139,"[0, 1, 8, 0, 2, 18, 25, 7, 1, 32, 1, 31, 26]",0,0.0012786752
4110,"[0, 0, 4, 0, 9, 8, 26, 28, 9]",0,0.0012786472
26067,"[1, 1, 2, 0, 22, 32, 8]",0,0.001278638
14654,"[1, 0, 3, 0, 32, 27, 0, 28]",0,0.0012785669
10414,"[0, 1, 3, 0, 22, 30, 29, 1]",0,0.0012785273
19735,"[1, 1, 5, 0, 31, 29, 33, 31, 7, 25]",0,0.0012784317
19568,"[1, 0, 7, 0, 14, 31, 26, 26, 32, 8, 28, 18]",0,0.0012784129
3941,"[1, 1, 8, 0, 15, 29, 18, 28, 33, 27, 19, 10, 2]",0,0.0012782777
19204,"[0, 0, 3, 0, 11, 0, 19, 27]",0,0.0012781571
36733,"[1, 0, 3, 0, 31, 26, 18, 29]",0,0.0012778109
568,"[1, 1, 6, 0, 26, 7, 27, 31, 0, 33, 24]",0,0.0012776684
18535,"[0, 0, 7, 0, 23, 33, 28, 17, 32, 26, 18, 27]",0,0.0012776052
2745,"[1, 0, 9, 0, 11, 33, 32, 25, 20, 9, 33, 25, 33, 17]",0,0.0012775827
27626,"[1, 0, 5, 0, 30, 27, 8, 19, 25, 32]",0,0.0012773022
17713,"[1, 0, 7, 0, 24, 32, 0, 18, 19, 29, 8, 17]",0,0.001277301
11989,"[0, 1, 5, 0, 29, 9, 18, 17, 17, 26]",0,0.0012771478
20395,"[1, 0, 4, 0, 26, 27, 9, 0, 33]",0,0.0012771428
34131,"[0, 0, 8, 0, 22, 31, 18, 33, 9, 29, 26, 20, 16]",0,0.0012770249
34219,"[0, 1, 7, 0, 8, 28, 31, 30, 26, 18, 15, 17]",0,0.001276953
27528,"[1, 0, 3, 0, 32, 26, 26, 30]",0,0.0012767293
4407,"[0, 0, 3, 0, 28, 26, 27, 25]",0,0.0012766989
15927,"[0, 0, 11, 0, 28, 30, 18, 27, 32, 10, 26, 16, 7, 8, 27, 0]",0,0.0012766126
5235,"[0, 0, 9, 0, 32, 32, 8, 29, 7, 29, 32, 26, 25, 17]",0,0.0012765329
18901,"[1, 0, 4, 0, 3, 27, 26, 29, 9]",0,0.0012764533
35359,"[1, 0, 4, 0, 8, 27, 17, 27, 7]",0,0.0012763998
4431,"[1, 1, 4, 0, 16, 30, 26, 1, 17]",0,0.001276288
35190,"[1, 0, 4, 0, 20, 17, 9, 27, 10]",0,0.0012762138
26922,"[0, 0, 8, 0, 28, 9, 18, 18, 30, 8, 32, 0, 19]",0,0.0012762126
25039,"[2, 0, 2, 0, 9, 27, 18]",0,0.0012759392
13476,"[0, 0, 3, 0, 23, 9, 29, 32]",0,0.001275935
37862,"[0, 0, 8, 0, 21, 30, 29, 9, 28, 27, 26, 18, 25]",0,0.0012757223
14192,"[1, 0, 6, 0, 20, 28, 33, 26, 8, 19, 10]",0,0.001275721
38876,"[0, 1, 7, 0, 20, 28, 30, 29, 32, 9, 0, 24]",0,0.0012757155
31889,"[0, 0, 4, 0, 24, 30, 27, 18, 19]",0,0.0012756749
15273,"[1, 0, 11, 0, 27, 17, 32, 27, 30, 30, 15, 14, 28, 25, 8, 32]",0,0.0012755917
22270,"[0, 0, 3, 0, 0, 28, 18, 33]",0,0.0012755527
6921,"[0, 0, 7, 0, 10, 29, 30, 18, 26, 1, 27, 26]",0,0.0012753682
14556,"[0, 0, 5, 0, 0, 29, 31, 26, 32, 30]",0,0.0012753523
23504,"[1, 1, 9, 0, 27, 29, 18, 8, 33, 19, 27, 26, 10, 18]",0,0.0012753505
37653,"[0, 0, 2, 0, 12, 18, 33]",0,0.0012752234
11421,"[0, 1, 8, 0, 7, 30, 10, 19, 12, 0, 28, 28, 33]",0,0.0012751549
14956,"[2, 0, 10, 0, 20, 18, 26, 17, 10, 32, 31, 29, 29, 33, 32]",0,0.0012751203
24090,"[1, 0, 4, 0, 5, 10, 33, 29, 27]",0,0.001275031
18662,"[1, 0, 7, 0, 0, 33, 29, 28, 25, 8, 8, 20]",0,0.0012748253
37585,"[1, 0, 8, 0, 0, 27, 30, 33, 19, 10, 2, 28, 9]",0,0.0012746564
1507,"[0, 0, 2, 0, 8, 33, 10]",0,0.0012746522
41477,"[0, 0, 3, 0, 18, 32, 28, 26]",0,0.0012745265
34469,"[0, 0, 11, 0, 11, 17, 6, 28, 0, 30, 33, 29, 33, 10, 1, 28]",0,0.001274501
19469,"[1, 1, 8, 0, 7, 30, 27, 28, 31, 17, 16, 8, 6]",0,0.0012743712
28872,"[0, 0, 8, 0, 12, 28, 9, 1, 32, 18, 32, 33, 26]",0,0.0012743451
24362,"[0, 0, 9, 0, 25, 28, 30, 17, 33, 31, 32, 28, 20, 32]",0,0.0012742996
13022,"[0, 1, 5, 0, 12, 32, 31, 33, 17, 32]",0,0.0012742182
29377,"[0, 0, 3, 0, 21, 30, 33, 33]",0,0.0012741855
6639,"[1, 0, 8, 0, 16, 0, 18, 8, 18, 32, 10, 29, 29]",0,0.0012741454
41338,"[1, 0, 5, 0, 13, 27, 8, 1, 26, 19]",0,0.0012736558
40318,"[0, 0, 8, 0, 26, 8, 31, 14, 19, 31, 16, 29, 26]",0,0.0012736177
837,"[1, 0, 4, 0, 13, 31, 33, 27, 9]",0,0.0012735266
41121,"[0, 0, 3, 0, 33, 33, 27, 25]",0,0.0012733405
41963,"[1, 0, 7, 0, 10, 29, 27, 31, 28, 33, 7, 23]",0,0.001273272
37223,"[1, 0, 2, 0, 30, 26, 8]",0,0.0012730815
29937,"[1, 0, 2, 0, 30, 26, 8]",0,0.0012730815
23060,"[1, 0, 5, 0, 17, 27, 9, 18, 8, 33]",0,0.001273021
4491,"[1, 1, 7, 0, 30, 30, 9, 9, 0, 31, 28, 20]",0,0.0012729615
23176,"[0, 0, 2, 0, 3, 27, 10]",0,0.0012729373
31421,"[1, 0, 4, 0, 24, 27, 0, 33, 30]",0,0.0012726906
36964,"[1, 1, 5, 0, 2, 18, 18, 1, 0, 17]",0,0.0012726246
34521,"[0, 0, 4, 0, 17, 33, 18, 32, 12]",0,0.001272619
40399,"[0, 0, 8, 0, 4, 30, 28, 18, 19, 31, 7, 26, 2]",0,0.0012726088
8356,"[0, 0, 8, 0, 6, 32, 29, 10, 9, 16, 28, 10, 30]",0,0.0012723845
36003,"[1, 0, 9, 0, 2, 0, 26, 0, 27, 26, 29, 33, 7, 8]",0,0.0012723034
858,"[1, 0, 9, 0, 2, 32, 29, 16, 26, 19, 9, 16, 1, 9]",0,0.0012720417
28021,"[0, 1, 4, 0, 18, 9, 28, 33, 0]",0,0.0012720397
25808,"[0, 0, 12, 0, 26, 30, 32, 9, 26, 29, 17, 31, 7, 33, 33, 19, 13]",0,0.0012719472
7768,"[0, 0, 10, 0, 27, 30, 31, 16, 31, 18, 27, 28, 19, 15, 19]",0,0.00127188
2156,"[0, 0, 8, 0, 30, 33, 18, 30, 27, 17, 27, 13, 26]",0,0.001271826
12518,"[1, 1, 2, 0, 24, 29, 27]",0,0.0012718145
14763,"[1, 0, 10, 0, 22, 27, 29, 17, 16, 28, 19, 25, 26, 30, 26]",0,0.0012717842
